Recording,Participant,Timeline,TOI,Interval,Media,AOI,AOI_size,Duration_of_interval,Start_of_interval,Total_duration_of_fixations,Average_duration_of_fixations,Minimum_duration_of_fixations,Maximum_duration_of_fixations,Number_of_fixations,Time_to_first_fixation,Duration_of_first_fixation,Last_AOI_viewed,Average_pupil_diameter,Total_duration_of_whole_fixations,Average_duration_of_whole_fixations,Minimum_duration_of_whole_fixations,Maximum_duration_of_whole_fixations,Number_of_whole_fixations,Time_to_first_whole_fixation,Duration_of_first_whole_fixation,Average_whole-fixation_pupil_diameter,Total_duration_of_Visit,Average_duration_of_Visit,Minimum_duration_of_Visit,Maximum_duration_of_Visit,Number_of_Visits,Time_to_first_Visit,Duration_of_first_Visit,Total_duration_of_Glances,Average_duration_of_Glances,Minimum_duration_of_Glances,Maximum_duration_of_Glances,Number_of_Glances,Time_to_first_Glance,Duration_of_first_Glance,Number_of_mouse_clicks,Time_to_first_mouse_click,Time_from_first_fixation_to_mouse_click,Number_of_mouse_clicks_and_releases,Time_from_first_fixation_to_mouse_click_and_release,Number_of_saccades_in_AOI,Time_to_entry_saccade,Time_to_exit_saccade,Peak_velocity_of_entry_saccade,Peak_velocity_of_exit_saccade
Recording6,VT87,Timeline1,T1_Prisoner-15sec,1,T1_Prisoner-15sec,table,18609,15002,174064,942,188.0,158.0,250.0,5,1212.0,192.0,window,3.47174,942,188.0,158.0,250.0,5,1212.0,192.0,3.47174,967,242.0,183.0,342.0,4,1212.0,192.0,1175,294.0,225.0,408.0,4,1178.0,225.0,0,-1.0,-1.0,0,-1.0,1,3495.0,1403.0,405.82,203.33
Recording6,VT87,Timeline1,T1_Prisoner-15sec,1,T1_Prisoner-15sec,window,23617,15002,174064,3591,224.0,67.0,742.0,16,812.0,183.0,window,3.47874,3400,227.0,67.0,742.0,15,812.0,183.0,3.48933,4166,1042.0,183.0,2666.0,4,812.0,183.0,4316,1079.0,225.0,2708.0,4,770.0,225.0,0,-1.0,-1.0,0,-1.0,10,770.0,3495.0,356.88,405.82
Recording6,VT87,Timeline1,T2_Ring-15sec,1,T2_Ring-15sec,bed,97121,15002,189067,3516,167.0,67.0,417.0,21,58.0,167.0,ladder,3.22668,3516,167.0,67.0,417.0,21,58.0,167.0,3.22668,3941,563.0,308.0,892.0,7,58.0,325.0,4325,618.0,367.0,933.0,7,8.0,375.0,0,-1.0,-1.0,0,-1.0,11,8.0,2766.0,272.51,334.12
Recording6,VT87,Timeline1,T2_Ring-15sec,1,T2_Ring-15sec,book,4811,15002,189067,0,0.0,0.0,0.0,0,15002.0,0.0,ladder,3.1491353191489364,0,0.0,0.0,0.0,0,15002.0,0.0,3.1491353191489364,0,0.0,0.0,0.0,0,15002.0,0.0,0,0.0,0.0,0.0,0,15002.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording6,VT87,Timeline1,T2_Ring-15sec,1,T2_Ring-15sec,ClothesPile,20914,15002,189067,983,164.0,133.0,217.0,6,1407.0,217.0,ladder,3.24752,983,164.0,133.0,217.0,6,1407.0,217.0,3.24752,1016,203.0,133.0,333.0,5,1407.0,217.0,1200,240.0,175.0,350.0,5,1366.0,258.0,0,-1.0,-1.0,0,-1.0,1,1807.0,1624.0,119.61,163.76
Recording6,VT87,Timeline1,T2_Ring-15sec,1,T2_Ring-15sec,ladder,36501,15002,189067,1975,165.0,100.0,250.0,12,3357.0,192.0,ladder,3.09019,1975,165.0,100.0,250.0,12,3357.0,192.0,3.09019,2383,477.0,208.0,792.0,5,3357.0,350.0,2575,515.0,217.0,842.0,5,3282.0,425.0,0,-1.0,-1.0,0,-1.0,5,3282.0,3707.0,711.61,234.37
Recording6,VT87,Timeline1,T2_Ring-15sec,1,T2_Ring-15sec,ring_target,222,15002,189067,0,0.0,0.0,0.0,0,15002.0,0.0,ladder,3.1491353191489364,0,0.0,0.0,0.0,0,15002.0,0.0,3.1491353191489364,0,0.0,0.0,0.0,0,15002.0,0.0,0,0.0,0.0,0.0,0,15002.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording6,VT87,Timeline1,T3_Umbrella-15 sec,1,T3_Umbrella-15 sec,animal_cluster,8114,13619,204069,308,103.0,83.0,133.0,3,1620.0,133.0,animal_cluster,3.10973,308,103.0,83.0,133.0,3,1620.0,133.0,3.10973,308,103.0,83.0,133.0,3,1620.0,133.0,433,144.0,125.0,175.0,3,1578.0,175.0,0,-1.0,-1.0,0,-1.0,0,1578.0,1753.0,307.46,433.48
Recording6,VT87,Timeline1,T3_Umbrella-15 sec,1,T3_Umbrella-15 sec,blonde_girl,24279,13619,204069,183,183.0,183.0,183.0,1,2795.0,183.0,animal_cluster,3.19203,183,183.0,183.0,183.0,1,2795.0,183.0,3.19203,183,183.0,183.0,183.0,1,2795.0,183.0,233,233.0,233.0,233.0,1,2745.0,233.0,0,-1.0,-1.0,0,-1.0,0,2745.0,2978.0,274.56,291.37
Recording6,VT87,Timeline1,T3_Umbrella-15 sec,1,T3_Umbrella-15 sec,blue_hair_girl,11219,13619,204069,292,146.0,142.0,150.0,2,3028.0,142.0,animal_cluster,3.09002,292,146.0,142.0,150.0,2,3028.0,142.0,3.09002,325,325.0,325.0,325.0,1,3028.0,325.0,375,375.0,375.0,375.0,1,2978.0,375.0,0,-1.0,-1.0,0,-1.0,1,2978.0,3353.0,291.37,256.49
Recording6,VT87,Timeline1,T3_Umbrella-15 sec,1,T3_Umbrella-15 sec,boy,13078,13619,204069,508,127.0,67.0,200.0,4,2395.0,83.0,animal_cluster,3.13603,508,127.0,67.0,200.0,4,2395.0,83.0,3.13603,517,172.0,158.0,200.0,3,2395.0,158.0,667,222.0,200.0,242.0,3,2353.0,200.0,0,-1.0,-1.0,0,-1.0,1,2353.0,2553.0,126.95,382.74
Recording6,VT87,Timeline1,T3_Umbrella-15 sec,1,T3_Umbrella-15 sec,tree,11785,13619,204069,475,158.0,117.0,183.0,3,262.0,117.0,animal_cluster,3.2037,475,158.0,117.0,183.0,3,262.0,117.0,3.2037,492,246.0,117.0,375.0,2,262.0,117.0,583,292.0,158.0,425.0,2,220.0,158.0,0,-1.0,-1.0,0,-1.0,1,220.0,378.0,374.8,404.17
Recording6,VT87,Timeline1,T3_Umbrella-15 sec,1,T3_Umbrella-15 sec,umbrella_target,378,13619,204069,0,0.0,0.0,0.0,0,13619.0,0.0,animal_cluster,3.1491353191489364,0,0.0,0.0,0.0,0,13619.0,0.0,3.1491353191489364,0,0.0,0.0,0.0,0,13619.0,0.0,0,0.0,0.0,0.0,0,13619.0,0.0,1,13586.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording6,VT87,Timeline1,T4_Pen-15sec,1,T4_Pen-15sec,bookshelf,36412,7485,217688,192,192.0,192.0,192.0,1,2166.0,192.0,guitar,2.78929,192,192.0,192.0,192.0,1,2166.0,192.0,2.78929,192,192.0,192.0,192.0,1,2166.0,192.0,275,275.0,275.0,275.0,1,2082.0,275.0,0,-1.0,-1.0,0,-1.0,0,2082.0,2357.0,868.7,213.87
Recording6,VT87,Timeline1,T4_Pen-15sec,1,T4_Pen-15sec,boy,34663,7485,217688,0,0.0,0.0,0.0,0,7485.0,0.0,guitar,3.1491353191489364,0,0.0,0.0,0.0,0,7485.0,0.0,3.1491353191489364,0,0.0,0.0,0.0,0,7485.0,0.0,0,0.0,0.0,0.0,0,7485.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording6,VT87,Timeline1,T4_Pen-15sec,1,T4_Pen-15sec,cat,7463,7485,217688,0,0.0,0.0,0.0,0,7485.0,0.0,guitar,3.1491353191489364,0,0.0,0.0,0.0,0,7485.0,0.0,3.1491353191489364,0,0.0,0.0,0.0,0,7485.0,0.0,0,0.0,0.0,0.0,0,7485.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording6,VT87,Timeline1,T4_Pen-15sec,1,T4_Pen-15sec,girl,27164,7485,217688,442,147.0,100.0,233.0,3,216.0,108.0,guitar,3.08831,442,147.0,100.0,233.0,3,216.0,108.0,3.08831,442,147.0,100.0,233.0,3,216.0,108.0,525,175.0,117.0,250.0,3,166.0,158.0,0,-1.0,-1.0,0,-1.0,0,166.0,1324.0,543.62,293.24
Recording6,VT87,Timeline1,T4_Pen-15sec,1,T4_Pen-15sec,guitar,4774,7485,217688,300,150.0,133.0,167.0,2,2782.0,167.0,guitar,2.95739,300,150.0,133.0,167.0,2,2782.0,167.0,2.95739,300,150.0,133.0,167.0,2,2782.0,167.0,350,175.0,150.0,200.0,2,2749.0,200.0,0,-1.0,-1.0,0,-1.0,0,2749.0,3524.0,225.21,464.36
Recording6,VT87,Timeline1,T4_Pen-15sec,1,T4_Pen-15sec,pen_target,443,7485,217688,0,0.0,0.0,0.0,0,7485.0,0.0,guitar,3.1491353191489364,0,0.0,0.0,0.0,0,7485.0,0.0,3.1491353191489364,0,0.0,0.0,0.0,0,7485.0,0.0,0,0.0,0.0,0.0,0,7485.0,0.0,1,7439.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording6,VT87,Timeline1,T4_Pen-15sec,1,T4_Pen-15sec,plant,4763,7485,217688,0,0.0,0.0,0.0,0,7485.0,0.0,guitar,3.1491353191489364,0,0.0,0.0,0.0,0,7485.0,0.0,3.1491353191489364,0,0.0,0.0,0.0,0,7485.0,0.0,0,0.0,0.0,0.0,0,7485.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording6,VT87,Timeline1,T5_Fish-15sec,1,T5_Fish-15sec,CenterOctopusCluster,53390,15019,225173,525,175.0,142.0,217.0,3,4572.0,142.0,RightOctopusCluster,3.12588,525,175.0,142.0,217.0,3,4572.0,142.0,3.12588,525,175.0,142.0,217.0,3,4572.0,142.0,708,236.0,192.0,283.0,3,4522.0,192.0,0,-1.0,-1.0,0,-1.0,0,4522.0,4713.0,285.95,427.16
Recording6,VT87,Timeline1,T5_Fish-15sec,1,T5_Fish-15sec,fish_target,535,15019,225173,0,0.0,0.0,0.0,0,15019.0,0.0,RightOctopusCluster,3.1491353191489364,0,0.0,0.0,0.0,0,15019.0,0.0,3.1491353191489364,0,0.0,0.0,0.0,0,15019.0,0.0,0,0.0,0.0,0.0,0,15019.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording6,VT87,Timeline1,T5_Fish-15sec,1,T5_Fish-15sec,LeftOctopusCluster,82407,15019,225173,1466,122.0,67.0,258.0,12,414.0,133.0,RightOctopusCluster,3.09097,1466,122.0,67.0,258.0,12,414.0,133.0,3.09097,1700,340.0,117.0,983.0,5,414.0,133.0,1875,375.0,158.0,1000.0,5,389.0,158.0,0,-1.0,-1.0,0,-1.0,5,2397.0,547.0,155.37,614.04
Recording6,VT87,Timeline1,T5_Fish-15sec,1,T5_Fish-15sec,RightOctopusCluster,45395,15019,225173,5215,348.0,67.0,1633.0,15,2930.0,167.0,RightOctopusCluster,3.01683,5099,364.0,67.0,1633.0,14,2930.0,167.0,3.02198,5656,1414.0,67.0,3915.0,4,2930.0,367.0,5806,1452.0,133.0,3940.0,4,2889.0,408.0,0,-1.0,-1.0,0,-1.0,9,0.0,3297.0,0.0,91.12
Recording6,VT87,Timeline1,T5_Fish-15sec,1,T5_Fish-15sec,TreasureBox,7916,15019,225173,0,0.0,0.0,0.0,0,15019.0,0.0,RightOctopusCluster,3.1491353191489364,0,0.0,0.0,0.0,0,15019.0,0.0,3.1491353191489364,0,0.0,0.0,0.0,0,15019.0,0.0,0,0.0,0.0,0.0,0,15019.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording6,VT87,Timeline1,T6_Heart-15sec,1,T6_Heart-15sec,BottomElephantCluster,54043,15019,240192,0,0.0,0.0,0.0,0,15019.0,0.0,LeftElephantCluster,3.1491353191489364,0,0.0,0.0,0.0,0,15019.0,0.0,3.1491353191489364,0,0.0,0.0,0.0,0,15019.0,0.0,0,0.0,0.0,0.0,0,15019.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording6,VT87,Timeline1,T6_Heart-15sec,1,T6_Heart-15sec,CenterElephantCluster,52353,15019,240192,1225,204.0,108.0,375.0,6,2493.0,108.0,LeftElephantCluster,2.94119,1225,204.0,108.0,375.0,6,2493.0,108.0,2.94119,1333,333.0,108.0,892.0,4,2493.0,108.0,1425,356.0,117.0,900.0,4,2484.0,117.0,0,-1.0,-1.0,0,-1.0,2,4901.0,5084.0,264.97,278.93
Recording6,VT87,Timeline1,T6_Heart-15sec,1,T6_Heart-15sec,heart_target,313,15019,240192,83,83.0,83.0,83.0,1,443.0,83.0,LeftElephantCluster,2.9398,83,83.0,83.0,83.0,1,443.0,83.0,2.9398,83,83.0,83.0,83.0,1,443.0,83.0,100,100.0,100.0,100.0,1,426.0,100.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording6,VT87,Timeline1,T6_Heart-15sec,1,T6_Heart-15sec,LeftElephantCluster,50940,15019,240192,1450,161.0,75.0,267.0,9,2884.0,183.0,LeftElephantCluster,2.97616,1450,161.0,75.0,267.0,9,2884.0,183.0,2.97616,1708,427.0,183.0,817.0,4,2884.0,183.0,1966,492.0,267.0,883.0,4,2801.0,267.0,0,-1.0,-1.0,0,-1.0,3,8467.0,3068.0,567.52,214.76
Recording6,VT87,Timeline1,T6_Heart-15sec,1,T6_Heart-15sec,TopRightElephantCluster,61672,15019,240192,2191,169.0,108.0,292.0,13,235.0,150.0,LeftElephantCluster,2.87226,2191,169.0,108.0,292.0,13,235.0,150.0,2.87226,2500,417.0,108.0,1117.0,6,235.0,150.0,2708,451.0,125.0,1158.0,6,193.0,192.0,0,-1.0,-1.0,0,-1.0,6,193.0,2093.0,375.09,95.45
Recording6,VT87,Timeline1,Toothbrush,1,Toothbrush,books,5189,9368,160112,83,83.0,83.0,83.0,1,3449.0,83.0,RightGirls,3.19405,83,83.0,83.0,83.0,1,3449.0,83.0,3.19405,83,83.0,83.0,83.0,1,3449.0,83.0,100,100.0,100.0,100.0,1,3432.0,100.0,0,-1.0,-1.0,0,-1.0,0,3432.0,3532.0,66.96,223.3
Recording6,VT87,Timeline1,Toothbrush,1,Toothbrush,CenterBoy,12946,9368,160112,458,153.0,108.0,192.0,3,674.0,192.0,RightGirls,3.25937,458,153.0,108.0,192.0,3,674.0,192.0,3.25937,492,246.0,108.0,383.0,2,674.0,383.0,558,279.0,125.0,433.0,2,624.0,433.0,0,-1.0,-1.0,0,-1.0,1,624.0,1058.0,535.87,183.87
Recording6,VT87,Timeline1,Toothbrush,1,Toothbrush,chipsticks,708,9368,160112,0,0.0,0.0,0.0,0,9368.0,0.0,RightGirls,3.1491353191489364,0,0.0,0.0,0.0,0,9368.0,0.0,3.1491353191489364,0,0.0,0.0,0.0,0,9368.0,0.0,0,0.0,0.0,0.0,0,9368.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording6,VT87,Timeline1,Toothbrush,1,Toothbrush,dishware,17273,9368,160112,458,229.0,208.0,250.0,2,1632.0,208.0,RightGirls,3.2385,458,229.0,208.0,250.0,2,1632.0,208.0,3.2385,458,229.0,208.0,250.0,2,1632.0,208.0,533,267.0,242.0,292.0,2,1599.0,242.0,0,-1.0,-1.0,0,-1.0,0,2116.0,1841.0,273.84,384.31
Recording6,VT87,Timeline1,Toothbrush,1,Toothbrush,LeftBoys,25817,9368,160112,1058,176.0,117.0,242.0,6,4790.0,175.0,RightGirls,3.39728,1058,176.0,117.0,242.0,6,4790.0,175.0,3.39728,1117,279.0,117.0,625.0,4,4790.0,175.0,1283,321.0,167.0,667.0,4,4765.0,200.0,0,-1.0,-1.0,0,-1.0,2,4765.0,6040.0,186.08,405.98
Recording6,VT87,Timeline1,Toothbrush,1,Toothbrush,RightGirls,28210,9368,160112,1624,325.0,125.0,975.0,5,0.0,149.0,RightGirls,3.37807,1475,369.0,125.0,975.0,4,1249.0,125.0,3.38475,1674,558.0,125.0,1400.0,3,0.0,149.0,1749,583.0,149.0,1442.0,3,0.0,149.0,0,-1.0,-1.0,0,-1.0,2,1216.0,149.0,220.34,486.81
Recording6,VT87,Timeline1,Toothbrush,1,Toothbrush,toothbrush_target,289,9368,160112,0,0.0,0.0,0.0,0,9368.0,0.0,RightGirls,3.1491353191489364,0,0.0,0.0,0.0,0,9368.0,0.0,3.1491353191489364,0,0.0,0.0,0.0,0,9368.0,0.0,0,0.0,0.0,0.0,0,9368.0,0.0,1,9327.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording7,VT100,Timeline1,Crown,1,Crown,bed,87780,2634,124043,0,0.0,0.0,0.0,0,2634.0,0.0,crown_target,3.3135258490566035,0,0.0,0.0,0.0,0,2634.0,0.0,3.3135258490566035,0,0.0,0.0,0.0,0,2634.0,0.0,0,0.0,0.0,0.0,0,2634.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording7,VT100,Timeline1,Crown,1,Crown,book,1106,2634,124043,0,0.0,0.0,0.0,0,2634.0,0.0,crown_target,3.3135258490566035,0,0.0,0.0,0.0,0,2634.0,0.0,3.3135258490566035,0,0.0,0.0,0.0,0,2634.0,0.0,0,0.0,0.0,0.0,0,2634.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording7,VT100,Timeline1,Crown,1,Crown,clock,420,2634,124043,0,0.0,0.0,0.0,0,2634.0,0.0,crown_target,3.3135258490566035,0,0.0,0.0,0.0,0,2634.0,0.0,3.3135258490566035,0,0.0,0.0,0.0,0,2634.0,0.0,0,0.0,0.0,0.0,0,2634.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording7,VT100,Timeline1,Crown,1,Crown,crown_target,973,2634,124043,651,651.0,651.0,651.0,1,1983.0,651.0,crown_target,3.25484,0,0.0,0.0,0.0,0,2634.0,0.0,3.25484,651,651.0,651.0,651.0,1,1983.0,651.0,667,667.0,667.0,667.0,1,1967.0,667.0,0,-1.0,-1.0,0,-1.0,0,1967.0,0.0,70.36,0.0
Recording7,VT100,Timeline1,Crown,1,Crown,flower,2658,2634,124043,175,175.0,175.0,175.0,1,1625.0,175.0,crown_target,3.34137,175,175.0,175.0,175.0,1,1625.0,175.0,3.34137,175,175.0,175.0,175.0,1,1625.0,175.0,217,217.0,217.0,217.0,1,1583.0,217.0,0,-1.0,-1.0,0,-1.0,0,1583.0,1800.0,398.75,385.11
Recording7,VT100,Timeline1,Crown,1,Crown,hat,1217,2634,124043,0,0.0,0.0,0.0,0,2634.0,0.0,crown_target,3.3135258490566035,0,0.0,0.0,0.0,0,2634.0,0.0,3.3135258490566035,0,0.0,0.0,0.0,0,2634.0,0.0,0,0.0,0.0,0.0,0,2634.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording7,VT100,Timeline1,Crown,1,Crown,lamp,13169,2634,124043,0,0.0,0.0,0.0,0,2634.0,0.0,crown_target,3.3135258490566035,0,0.0,0.0,0.0,0,2634.0,0.0,3.3135258490566035,0,0.0,0.0,0.0,0,2634.0,0.0,0,0.0,0.0,0.0,0,2634.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording7,VT100,Timeline1,Crown,1,Crown,mirror,2076,2634,124043,0,0.0,0.0,0.0,0,2634.0,0.0,crown_target,3.3135258490566035,0,0.0,0.0,0.0,0,2634.0,0.0,3.3135258490566035,0,0.0,0.0,0.0,0,2634.0,0.0,0,0.0,0.0,0.0,0,2634.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording7,VT100,Timeline1,Crown,1,Crown,shoes,4204,2634,124043,0,0.0,0.0,0.0,0,2634.0,0.0,crown_target,3.3135258490566035,0,0.0,0.0,0.0,0,2634.0,0.0,3.3135258490566035,0,0.0,0.0,0.0,0,2634.0,0.0,0,0.0,0.0,0.0,0,2634.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording7,VT100,Timeline1,Crown,1,Crown,wardrobe,24359,2634,124043,142,142.0,142.0,142.0,1,1042.0,142.0,crown_target,3.30841,142,142.0,142.0,142.0,1,1042.0,142.0,3.30841,142,142.0,142.0,142.0,1,1042.0,142.0,192,192.0,192.0,192.0,1,992.0,192.0,0,-1.0,-1.0,0,-1.0,0,992.0,1183.0,508.57,499.05
Recording7,VT100,Timeline1,findDice,1,findDice,bottom cheese cluster,27729,2084,119392,0,0.0,0.0,0.0,0,2084.0,0.0,dice_target,3.3135258490566035,0,0.0,0.0,0.0,0,2084.0,0.0,3.3135258490566035,0,0.0,0.0,0.0,0,2084.0,0.0,0,0.0,0.0,0.0,0,2084.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording7,VT100,Timeline1,findDice,1,findDice,center cheese cluster,38477,2084,119392,0,0.0,0.0,0.0,0,2084.0,0.0,dice_target,3.3135258490566035,0,0.0,0.0,0.0,0,2084.0,0.0,3.3135258490566035,0,0.0,0.0,0.0,0,2084.0,0.0,0,0.0,0.0,0.0,0,2084.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording7,VT100,Timeline1,findDice,1,findDice,dice_target,7136,2084,119392,749,250.0,141.0,375.0,3,1293.0,233.0,dice_target,3.13861,608,304.0,233.0,375.0,2,1293.0,233.0,3.13797,791,791.0,791.0,791.0,1,1293.0,791.0,841,841.0,841.0,841.0,1,1243.0,841.0,0,-1.0,-1.0,0,-1.0,2,1243.0,0.0,418.86,0.0
Recording7,VT100,Timeline1,findDice,1,findDice,left cheese cluster,87823,2084,119392,0,0.0,0.0,0.0,0,2084.0,0.0,dice_target,3.3135258490566035,0,0.0,0.0,0.0,0,2084.0,0.0,3.3135258490566035,0,0.0,0.0,0.0,0,2084.0,0.0,0,0.0,0.0,0.0,0,2084.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording7,VT100,Timeline1,findDice,1,findDice,mouse 1,4951,2084,119392,268,134.0,68.0,200.0,2,0.0,68.0,dice_target,2.95361,200,200.0,200.0,200.0,1,851.0,200.0,2.97478,268,134.0,68.0,200.0,2,0.0,68.0,318,159.0,68.0,250.0,2,0.0,68.0,0,-1.0,-1.0,0,-1.0,0,801.0,68.0,451.81,109.28
Recording7,VT100,Timeline1,findDice,1,findDice,mouse 2,2624,2084,119392,0,0.0,0.0,0.0,0,2084.0,0.0,dice_target,3.3135258490566035,0,0.0,0.0,0.0,0,2084.0,0.0,3.3135258490566035,0,0.0,0.0,0.0,0,2084.0,0.0,0,0.0,0.0,0.0,0,2084.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording7,VT100,Timeline1,findDice,1,findDice,mouse 3,3226,2084,119392,0,0.0,0.0,0.0,0,2084.0,0.0,dice_target,3.3135258490566035,0,0.0,0.0,0.0,0,2084.0,0.0,3.3135258490566035,0,0.0,0.0,0.0,0,2084.0,0.0,0,0.0,0.0,0.0,0,2084.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording7,VT100,Timeline1,findDice,1,findDice,mouse 4,3810,2084,119392,0,0.0,0.0,0.0,0,2084.0,0.0,dice_target,3.3135258490566035,0,0.0,0.0,0.0,0,2084.0,0.0,3.3135258490566035,0,0.0,0.0,0.0,0,2084.0,0.0,0,0.0,0.0,0.0,0,2084.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording7,VT100,Timeline1,findDice,1,findDice,mouse 5,4404,2084,119392,0,0.0,0.0,0.0,0,2084.0,0.0,dice_target,3.3135258490566035,0,0.0,0.0,0.0,0,2084.0,0.0,3.3135258490566035,0,0.0,0.0,0.0,0,2084.0,0.0,0,0.0,0.0,0.0,0,2084.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording7,VT100,Timeline1,findDice,1,findDice,mouse 6,3221,2084,119392,142,142.0,142.0,142.0,1,1101.0,142.0,dice_target,3.09515,142,142.0,142.0,142.0,1,1101.0,142.0,3.09515,142,142.0,142.0,142.0,1,1101.0,142.0,192,192.0,192.0,192.0,1,1051.0,192.0,0,-1.0,-1.0,0,-1.0,0,1051.0,1243.0,350.8,418.86
Recording7,VT100,Timeline1,findDice,1,findDice,mouse 7,5649,2084,119392,0,0.0,0.0,0.0,0,2084.0,0.0,dice_target,3.3135258490566035,0,0.0,0.0,0.0,0,2084.0,0.0,3.3135258490566035,0,0.0,0.0,0.0,0,2084.0,0.0,0,0.0,0.0,0.0,0,2084.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording7,VT100,Timeline1,findDice,1,findDice,mouse 8,3552,2084,119392,0,0.0,0.0,0.0,0,2084.0,0.0,dice_target,3.3135258490566035,0,0.0,0.0,0.0,0,2084.0,0.0,3.3135258490566035,0,0.0,0.0,0.0,0,2084.0,0.0,0,0.0,0.0,0.0,0,2084.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording7,VT100,Timeline1,findDice,1,findDice,Polygon,31183,2084,119392,167,167.0,167.0,167.0,1,418.0,167.0,dice_target,2.9624,167,167.0,167.0,167.0,1,418.0,167.0,2.9624,167,167.0,167.0,167.0,1,418.0,167.0,217,217.0,217.0,217.0,1,368.0,217.0,0,-1.0,-1.0,0,-1.0,0,368.0,585.0,467.84,281.22
Recording7,VT100,Timeline1,findDice,1,findDice,right cheese cluster,62055,2084,119392,0,0.0,0.0,0.0,0,2084.0,0.0,dice_target,3.3135258490566035,0,0.0,0.0,0.0,0,2084.0,0.0,3.3135258490566035,0,0.0,0.0,0.0,0,2084.0,0.0,0,0.0,0.0,0.0,0,2084.0,0.0,0,-1.0,-1.0,0,-1.0,0,0.0,0.0,0.0,0.0
Recording7,VT100,Timeline1,Hat,1,Hat,curtain,35275,7768,126677,766,191.0,150.0,267.0,4,0.0,183.0,hat_target,3.34063,583,194.0,150.0,267.0,3,5965.0,167.0,3.31691,816,408.0,183.0,633.0,2,0.0,183.0,866,433.0,183.0,683.0,2,0.0,183.0,0,-1.0,-1.0,0,-1.0,2,5915.0,183.0,318.16,453.63
Recording7,VT100,Timeline1,Hat,1,Hat,flower,7678,7768,126677,200,200.0,200.0,200.0,1,2324.0,200.0,hat_target,3.14902,200,200.0,200.0,200.0,1,2324.0,200.0,3.14902,200,200.0,200.0,200.0,1,2324.0,200.0,225,225.0,225.0,225.0,1,2299.0,225.0,0,-1.0,-1.0,0,-1.0,0,2299.0,2524.0,117.66,177.58
Recording7,VT100,Timeline1,Hat,1,Hat,hat_target,818,7768,126677,486,486.0,486.0,486.0,1,7282.0,486.0,hat_target,3.10048,0,0.0,0.0,0.0,0,7768.0,0.0,3.10048,486,486.0,486.0,486.0,1,7282.0,486.0,503,503.0,503.0,503.0,1,7265.0,503.0,0,-1.0,-1.0,0,-1.0,0,7265.0,0.0,60.31,0.0
Recording7,VT100,Timeline1,Hat,1,Hat,mirror,50743,7768,126677,1233,176.0,108.0,233.0,7,241.0,158.0,hat_target,3.2677,1233,176.0,108.0,233.0,7,241.0,158.0,3.2677,1292,258.0,133.0,417.0,5,241.0,300.0,1533,307.0,175.0,467.0,5,183.0,358.0,0,-1.0,-1.0,0,-1.0,2,183.0,541.0,453.63,419.26
